"","title","movieInfo","review"
"252","소울","https://movie.naver.com/movie/point/af/list.nhn?page26?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"253","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page26?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"254","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page26?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"255","완득이","https://movie.naver.com/movie/point/af/list.nhn?page26?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"256","소울","https://movie.naver.com/movie/point/af/list.nhn?page26?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"257","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page26?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"258","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page26?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"259","아이","https://movie.naver.com/movie/point/af/list.nhn?page26?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"260","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page26?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"261","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"262","소울","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"263","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"264","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"265","완득이","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"266","소울","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"267","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"268","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"269","아이","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"270","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page27?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"271","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"272","소울","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"273","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"274","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"275","완득이","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"276","소울","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"277","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"278","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"279","아이","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"280","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page28?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"281","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"282","소울","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"283","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"284","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"285","완득이","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"286","소울","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"287","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"288","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"289","아이","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"290","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page29?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"291","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"292","소울","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"293","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"294","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"295","완득이","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"296","소울","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"297","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"298","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"299","아이","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"300","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page30?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"301","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"302","소울","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"303","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"304","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"305","완득이","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"306","소울","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"307","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"308","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"309","아이","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"310","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page31?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"311","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"312","소울","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"313","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"314","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"315","완득이","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"316","소울","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"317","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"318","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"319","아이","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"320","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page32?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"321","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"322","소울","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"323","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"324","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"325","완득이","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"326","소울","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"327","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"328","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"329","아이","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"330","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page33?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"331","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"332","소울","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"333","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"334","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"335","완득이","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"336","소울","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"337","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"338","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"339","아이","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"340","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page34?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"341","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"342","소울","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"343","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"344","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"345","완득이","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"346","소울","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"347","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"348","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"349","아이","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"350","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page35?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"351","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"352","소울","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"353","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"354","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"355","완득이","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
"356","소울","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10별 거 아니지만 찬란했던 순간들 "
"357","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=190011&target=after","몬스터 헌터별점 - 총 10점 중10은혜도 모르는 OO의 유쾌한 액션 질주 "
"358","지금 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=168298&target=after","지금 만나러 갑니다별점 - 총 10점 중10일본 영화 스토리를 별로 안 좋아하지만 소지섭, 손예진을 보기 위해 택한 영화... 두 배우가 영화 살렸다!!! 특유의 잔잔함과 자연스런 연기가 볼만함... "
"359","아이","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=194463&target=after","아이별점 - 총 10점 중10김향기님의 연기는 언제나 몰입적이며 또한 연기자들의 영상미와 영화 스토리는 현실적이며 좋았던 영화다 "
"360","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?page36?st=mcode&sword=189124&target=after","미션 파서블별점 - 총 10점 중10와 그냥 개재밌다 액션씬 레전드임 ㄹㅇ 마지막에 엔딩 크래딧 나올 때 노래도 좋고 김영광 개멋있고 싸움개잘함 이선빈은 그냥 너무 예쁨 빨간색 옷 찰떡임.. "
"361","로드 투 퍼디션","https://movie.naver.com/movie/point/af/list.nhn?page37?st=mcode&sword=31310&target=after","로드 투 퍼디션별점 - 총 10점 중7나처럼 살지 말길, 떳떳한 삶을 살길 "
"362","소울","https://movie.naver.com/movie/point/af/list.nhn?page37?st=mcode&sword=184517&target=after","소울별점 - 총 10점 중10현실에 치어서 앞만 보고 달리는 사회인들이 다시 한 번 멈춰서 생각해볼 필요가 있다고 느끼게해주는 힐링영화입니다. 꽤나 잔잔하지만 흥미진진하게 볼 수 있는 스토리가 있어 전혀 지루하지않게 관람했습니다. "
"363","타오르는 여인의 초상","https://movie.naver.com/movie/point/af/list.nhn?page37?st=mcode&sword=185282&target=after","타오르는 여인의 초상별점 - 총 10점 중9평생보다 중요한 순간, 전체보다 중요한 한페이지 "
"364","옛날 옛적 서부에서","https://movie.naver.com/movie/point/af/list.nhn?page37?st=mcode&sword=10469&target=after","옛날 옛적 서부에서별점 - 총 10점 중10"
"365","완득이","https://movie.naver.com/movie/point/af/list.nhn?page37?st=mcode&sword=80866&target=after","완득이별점 - 총 10점 중10재미와 감동 이야기까지 "
