303,64,417,62,417,99,304,101
66,66,117,66,117,85,66,85
73,90,112,90,112,109,73,109
328,114,401,114,401,133,328,133
60,116,98,116,98,133,60,133
97,116,125,116,125,134,97,134
546,140,585,140,585,158,546,158
60,142,98,142,98,160,60,160
97,142,125,142,125,161,97,161
633,160,705,160,705,190,633,190
650,194,686,194,686,212,650,212
212,196,226,196,226,214,212,214
226,196,265,196,265,214,226,214
262,195,325,195,325,214,262,214
144,197,213,197,213,216,144,216
69,210,116,210,116,229,69,229
74,253,139,251,140,270,74,272
78,280,129,280,129,298,78,298
613,329,642,329,642,348,613,348
528,330,569,330,569,348,528,348
577,330,606,330,606,348,577,348
394,332,466,332,466,350,394,350
249,333,276,333,276,352,249,352
58,334,129,334,129,353,58,353
58,369,129,369,129,417,58,417
144,376,288,376,288,409,144,409
298,386,372,386,372,405,298,405
370,386,412,386,412,405,370,405
284,388,301,388,301,406,284,406
474,428,504,428,504,446,474,446
502,428,533,428,533,445,502,445
358,429,386,429,386,448,358,448
386,429,425,429,425,448,386,448
432,429,476,429,476,446,432,446
257,430,301,430,301,449,257,449
300,430,330,430,330,448,300,448
329,430,360,430,360,448,329,448
425,432,432,432,432,444,425,444
149,432,212,432,212,452,149,452
212,432,250,432,250,449,212,449
49,433,104,433,104,452,49,452
101,433,140,433,140,452,101,452
252,434,258,434,258,445,252,445
80,461,110,461,110,480,80,480
80,488,110,488,110,506,80,506
423,804,489,802,489,821,424,823
398,804,425,804,425,822,398,822
346,805,374,805,374,824,346,824
372,805,400,805,400,824,372,824
274,806,348,806,348,825,274,825
184,808,212,808,212,826,184,826
210,808,226,808,226,826,210,826
225,808,274,808,274,826,225,826
77,808,129,810,129,829,76,827
130,809,186,809,186,828,130,828
204,834,234,834,234,853,204,853
232,834,261,834,261,852,232,852
145,836,161,836,161,854,145,854
165,836,206,836,206,854,165,854
73,837,90,837,90,856,73,856
94,837,126,837,126,854,94,854
342,852,477,852,477,877,342,877
163,856,327,853,328,878,164,880
73,863,163,862,164,881,73,882
283,883,390,881,391,903,284,905
237,884,282,884,282,905,237,905
194,885,240,885,240,906,194,906
165,888,197,888,197,906,165,906
145,889,164,889,164,906,145,906
73,890,90,890,90,908,73,908
450,909,489,909,489,926,450,926
346,910,400,910,400,929,346,929
192,914,230,914,230,932,192,932
73,916,116,916,116,934,73,934
120,916,190,916,190,936,120,936
432,945,453,945,453,949,432,949
350,946,421,946,421,966,350,966
193,949,198,949,198,953,193,953
71,969,717,956,717,988,72,1001
57,976,69,976,69,986,57,986
545,989,694,987,694,1005,545,1007
74,998,549,988,549,1007,74,1017
56,1000,69,1000,69,1014,56,1014
700,1009,721,1009,721,1025,700,1025
513,1010,561,1010,561,1028,513,1028
642,1010,677,1010,677,1025,642,1025
442,1012,489,1012,489,1029,442,1029
485,1012,501,1012,501,1028,485,1028
500,1012,513,1012,513,1026,500,1026
362,1013,445,1013,445,1030,362,1030
282,1014,332,1014,332,1032,282,1032
329,1014,365,1014,365,1030,329,1030
198,1016,283,1014,284,1033,198,1034
154,1017,201,1017,201,1034,154,1034
56,1018,142,1018,142,1036,56,1036
141,1018,157,1018,157,1034,141,1034
398,1050,418,1050,418,1080,398,1080
