55,132,89,132,89,267,55,267
462,148,619,148,619,222,462,222
1388,153,1648,153,1648,193,1388,193
611,153,761,153,761,222,611,222
129,156,304,156,304,219,129,219
322,156,452,156,452,219,322,219
761,156,878,156,878,216,761,216
880,156,1023,156,1023,216,880,216
1018,156,1140,156,1140,216,1018,216
1330,185,1484,185,1484,219,1330,219
1526,187,1690,187,1690,222,1526,222
5,198,42,198,42,264,5,264
132,214,275,214,275,253,132,253
365,214,552,214,552,253,365,253
701,214,870,214,870,251,701,251
1034,216,1230,216,1230,253,1034,253
1328,211,1484,211,1484,288,1328,288
1539,219,1687,219,1687,256,1539,256
1521,248,1571,248,1571,256,1521,256
685,248,835,248,835,283,685,283
1034,248,1240,248,1240,285,1034,285
1664,256,1687,256,1687,280,1664,280
1326,275,1485,271,1487,356,1328,359
132,280,275,280,275,317,132,317
359,277,558,277,558,320,359,320
653,280,738,280,738,317,653,317
793,280,931,280,931,320,793,320
984,277,1277,277,1277,322,984,322
1571,280,1687,280,1687,317,1571,317
769,309,791,309,791,317,769,317
116,309,227,309,227,349,116,349
1018,311,1183,315,1182,356,1017,352
801,314,888,314,888,349,801,349
1505,314,1690,314,1690,351,1505,351
420,346,462,346,462,383,420,383
537,346,582,346,582,378,537,378
743,346,912,346,912,386,743,386
1330,345,1484,349,1483,388,1330,385
1603,349,1690,349,1690,383,1603,383
709,357,730,357,730,370,709,370
371,379,533,371,535,414,374,423
523,375,544,375,544,383,523,383
1018,375,1240,375,1240,417,1018,417
161,380,246,380,246,417,161,417
592,380,642,380,642,415,592,415
656,380,947,380,947,415,656,415
1378,380,1645,380,1645,420,1378,420
441,407,865,407,865,476,441,476
317,412,447,412,447,449,317,449
873,412,944,412,944,441,873,441
1325,407,1484,407,1484,486,1325,486
370,441,444,441,444,476,370,476
126,436,312,436,312,656,126,656
952,439,1153,439,1153,518,952,518
468,473,489,473,489,481,468,481
619,473,650,473,650,481,619,481
1333,478,1478,478,1478,518,1333,518
1198,478,1283,478,1283,513,1198,513
960,510,1150,510,1150,550,960,550
1333,510,1481,510,1481,550,1333,550
55,526,89,526,89,587,55,587
227,531,246,531,246,542,227,542
970,542,1142,542,1142,579,970,579
1198,544,1283,544,1283,579,1198,579
1330,544,1481,544,1481,582,1330,582
103,547,134,547,134,584,103,584
1330,576,1481,576,1481,613,1330,613
960,589,1037,589,1037,629,960,629
1029,589,1150,589,1150,629,1029,629
343,605,388,605,388,613,343,613
1343,611,1642,611,1642,650,1343,650
134,624,227,624,227,664,134,664
103,632,132,632,132,664,103,664
1330,637,1478,637,1478,679,1330,679
224,640,298,640,298,677,224,677
957,653,1018,653,1018,695,957,695
1029,658,1148,658,1148,695,1029,695
134,674,304,674,304,711,134,711
1330,674,1478,674,1478,714,1330,714
137,706,304,706,304,743,137,743
865,706,949,706,949,740,865,740
1060,709,1095,709,1095,740,1060,740
1198,709,1283,709,1283,740,1198,740
1330,709,1478,709,1478,743,1330,743
1129,711,1153,711,1153,738,1129,738
103,716,137,716,137,753,103,753
137,740,304,740,304,775,137,775
955,740,1066,740,1066,777,955,777
1060,740,1156,740,1156,777,1060,777
1333,743,1478,743,1478,777,1333,777
1195,769,1216,769,1216,777,1195,777
137,772,304,772,304,812,137,812
960,772,1092,772,1092,809,960,809
1330,772,1367,772,1367,814,1330,814
1365,769,1441,769,1441,843,1365,843
1121,775,1153,775,1153,835,1121,835
1259,777,1280,777,1280,801,1259,801
1444,777,1473,777,1473,806,1444,806
103,801,134,801,134,835,103,835
137,804,304,804,304,841,137,841
1063,806,1095,806,1095,841,1063,841
1195,806,1283,806,1283,838,1195,838
1330,806,1367,806,1367,846,1330,846
1444,806,1481,806,1481,841,1444,841
1507,801,1701,801,1701,931,1507,931
1370,809,1404,809,1404,841,1370,841
137,838,304,838,304,878,137,878
978,841,1100,841,1100,878,978,878
1108,841,1142,841,1142,875,1108,875
1333,841,1365,841,1365,878,1333,878
1365,841,1441,841,1441,878,1365,878
1441,843,1492,843,1492,875,1441,875
137,870,304,870,304,907,137,907
981,870,1137,870,1137,907,981,907
1330,867,1574,867,1574,936,1330,936
1333,902,1481,902,1481,941,1333,941
137,904,301,904,301,939,137,939
960,904,1089,904,1089,944,960,944
100,933,306,933,306,1007,100,1007
