1142,64,1536,69,1535,149,1141,144
857,74,1144,67,1146,142,859,149
296,76,447,76,447,153,296,153
452,81,493,81,493,150,452,150
513,76,672,76,672,158,513,158
237,94,263,94,263,140,237,140
664,92,710,92,710,148,664,148
720,94,856,94,856,150,720,150
539,161,654,161,654,199,539,199
759,161,802,161,802,196,759,196
922,163,948,163,948,184,922,184
1052,168,1063,168,1063,184,1052,184
0,0,0,0,0,0,0,0
467,166,518,166,518,199,467,199
562,199,725,199,725,237,562,237
0,0,0,0,0,0,0,0
1019,207,1035,207,1035,222,1019,222
424,206,546,206,546,229,424,229
1075,260,1259,256,1260,301,1076,304
853,263,1035,263,1035,306,853,306
1024,311,1382,311,1382,388,1024,388
559,327,577,327,577,345,559,345
1418,332,1602,332,1602,375,1418,375
1650,334,1722,334,1722,378,1650,378
66,345,288,345,288,393,66,393
1372,383,1622,383,1622,426,1372,426
1020,396,1139,389,1141,428,1022,435
1623,421,1757,426,1755,473,1621,468
1270,429,1359,429,1359,457,1270,457
1078,429,1249,429,1249,508,1078,508
945,434,1017,434,1017,472,945,472
771,442,807,442,807,472,771,472
1620,460,1760,460,1760,549,1620,549
927,467,1035,467,1035,508,927,508
743,472,876,472,876,511,743,511
0,0,0,0,0,0,0,0
550,470,698,477,697,515,548,508
380,477,495,477,495,513,380,513
419,516,516,516,516,554,419,554
587,513,705,513,705,554,587,554
1298,546,1390,546,1390,585,1298,585
1275,580,1492,580,1492,626,1275,626
1645,582,1760,582,1760,623,1645,623
61,628,130,628,130,700,61,700
1298,626,1395,626,1395,661,1298,661
196,631,291,631,291,667,196,667
138,633,168,633,168,667,138,667
97,636,127,636,127,669,97,669
196,667,293,667,293,705,196,705
132,669,163,669,163,700,132,700
1300,669,1326,669,1326,692,1300,692
1336,677,1346,677,1346,684,1336,684
1658,697,1768,697,1768,743,1658,743
199,707,250,707,250,738,199,738
61,723,163,723,163,761,61,761
0,728,38,728,38,909,0,909
1658,736,1768,736,1768,779,1658,779
1431,738,1510,738,1510,782,1431,782
1265,751,1403,751,1403,799,1265,799
1431,776,1507,776,1507,820,1431,820
54,779,91,782,74,1001,37,998
1297,790,1516,810,1511,864,1292,844
1666,815,1776,815,1776,856,1666,856
1323,856,1466,856,1466,899,1323,899
411,858,508,858,508,902,411,902
587,858,705,858,705,902,587,902
1325,895,1499,891,1500,933,1326,937
411,899,511,899,511,937,411,937
590,899,705,899,705,940,590,940
1328,930,1535,930,1535,973,1328,973
53,1017,58,1017,58,1029,53,1029
1354,1081,1551,1081,1551,1127,1354,1127
38,1098,63,1098,63,1129,38,1129
104,1098,158,1098,158,1127,104,1127
173,1101,196,1101,196,1119,173,1119
1298,1124,1441,1124,1441,1170,1298,1170
38,1142,74,1142,74,1173,38,1173
92,1144,107,1144,107,1157,92,1157
1282,1165,1454,1165,1454,1211,1282,1211
109,1183,132,1183,132,1208,109,1208
0,0,0,0,0,0,0,0
1298,1203,1438,1203,1438,1249,1298,1249
43,1224,76,1224,76,1259,43,1259
88,1227,155,1222,157,1249,89,1253
189,1224,212,1224,212,1247,189,1247
1295,1244,1436,1244,1436,1290,1295,1290
43,1257,84,1257,84,1300,43,1300
85,1262,186,1258,187,1297,87,1301
0,1267,23,1267,23,1305,0,1305
1464,1274,1791,1284,1788,1371,1462,1361
1323,1282,1464,1282,1464,1328,1323,1328
158,1311,173,1311,173,1321,158,1321
0,1316,28,1316,28,1357,0,1357
1459,1321,1602,1321,1602,1367,1459,1367
1293,1323,1433,1323,1433,1372,1293,1372
258,1354,273,1354,273,1367,258,1367
1458,1364,1632,1361,1633,1400,1459,1404
1293,1362,1433,1362,1433,1410,1293,1410
1630,1364,1745,1364,1745,1403,1630,1403
0,1367,33,1367,33,1408,0,1408
63,1390,81,1390,81,1408,63,1408
1456,1400,1786,1400,1786,1443,1456,1443
1277,1405,1449,1405,1449,1451,1277,1451
1295,1446,1431,1446,1431,1492,1295,1492
1456,1446,1615,1446,1615,1487,1456,1487
1627,1449,1783,1449,1783,1484,1627,1484
606,1485,707,1479,710,1527,609,1532
1295,1484,1436,1484,1436,1530,1295,1530
447,1487,513,1487,513,1530,447,1530
181,1497,293,1497,293,1530,181,1530
120,1500,145,1500,145,1525,120,1525
1293,1525,1431,1525,1431,1574,1293,1574
1505,1525,1615,1525,1615,1569,1505,1569
1663,1530,1783,1530,1783,1566,1663,1566
76,1535,304,1535,304,1571,76,1571
572,1564,707,1564,707,1610,572,1610
398,1569,516,1569,516,1612,398,1612
1351,1571,1530,1571,1530,1615,1351,1615
1298,1607,1753,1607,1753,1656,1298,1656
117,1630,143,1630,143,1648,117,1648
0,0,0,0,0,0,0,0
667,1650,769,1650,769,1702,667,1702
840,1650,1024,1650,1024,1694,840,1694
1088,1653,1229,1653,1229,1701,1088,1701
506,1655,661,1655,661,1699,506,1699
224,1658,339,1658,339,1707,224,1707
403,1666,442,1666,442,1702,403,1702
38,1666,140,1666,140,1709,38,1709
10,1707,40,1707,40,1773,10,1773
505,1697,664,1694,665,1740,506,1743
710,1696,960,1696,960,1755,710,1755
223,1703,451,1695,454,1773,226,1780
104,1704,138,1704,138,1740,104,1740
664,1702,713,1702,713,1753,664,1753
43,1740,138,1740,138,1773,43,1773
43,1773,204,1773,204,1814,43,1814
263,1776,304,1776,304,1811,263,1811
7,1778,38,1778,38,1842,7,1842
196,1803,592,1796,593,1847,196,1853
743,1801,1065,1801,1065,1852,743,1852
