270,116,452,116,452,179,270,179
462,119,498,119,498,174,462,174
524,119,672,119,672,179,524,179
1175,122,1463,135,1461,193,1172,181
883,126,1019,130,1018,186,881,182
1031,127,1171,127,1171,184,1031,184
678,129,779,129,779,174,678,174
792,129,891,129,891,174,792,174
148,210,290,210,290,244,148,244
538,208,648,213,646,248,536,243
1018,213,1117,213,1117,246,1018,246
1327,213,1517,213,1517,249,1327,249
1005,251,1130,251,1130,285,1005,285
1343,251,1532,251,1532,288,1343,288
1311,254,1335,254,1335,283,1311,283
171,290,267,290,267,324,171,324
503,290,683,290,683,324,503,324
1246,290,1537,290,1537,327,1246,327
891,293,945,293,945,324,891,324
1075,293,1176,293,1176,327,1075,327
168,329,267,329,267,363,168,363
1075,332,1174,332,1174,366,1075,366
1314,332,1472,332,1472,366,1314,366
566,371,618,371,618,405,566,405
906,371,984,371,984,405,906,405
1231,371,1374,371,1374,407,1231,407
192,410,244,410,244,441,192,441
454,410,509,410,509,441,454,441
511,410,610,410,610,444,511,444
942,415,1067,415,1067,475,942,475
1114,415,1311,415,1311,480,1114,480
742,420,797,420,797,449,742,449
859,420,911,420,911,446,859,446
1439,431,1530,431,1530,465,1439,465
722,441,823,441,823,475,722,475
849,441,924,441,924,475,849,475
353,449,594,449,594,485,353,485
620,452,680,452,680,483,620,483
187,488,288,488,288,522,187,522
402,490,470,490,470,522,402,522
522,490,589,490,589,522,522,522
631,490,709,490,709,522,631,522
1114,496,1311,496,1311,558,1114,558
1119,501,1145,501,1145,524,1119,524
1449,509,1530,509,1530,542,1449,542
187,527,288,527,288,561,187,561
207,568,262,568,262,600,207,600
1135,587,1189,587,1189,623,1135,623
1189,587,1270,587,1270,623,1189,623
1272,587,1324,587,1324,623,1272,623
1109,597,1122,597,1122,613,1109,613
254,607,332,607,332,641,254,641
135,624,224,628,222,663,133,659
257,649,332,649,332,680,257,680
1161,654,1296,654,1296,716,1161,716
1135,665,1153,665,1153,680,1135,680
140,667,215,667,215,701,140,701
1449,670,1527,670,1527,703,1449,703
264,688,322,688,322,719,264,719
254,727,332,727,332,761,254,761
402,729,467,729,467,761,402,761
519,729,587,729,587,761,519,761
639,729,706,729,706,761,639,761
1244,729,1301,729,1301,761,1244,761
1449,729,1483,729,1483,761,1449,761
1483,729,1527,729,1527,763,1483,763
137,766,215,766,215,800,137,800
257,768,332,768,332,800,257,800
423,768,470,768,470,800,423,800
522,768,587,768,587,800,522,800
639,768,706,768,706,800,639,800
1210,768,1335,768,1335,802,1210,802
1111,774,1171,774,1171,836,1111,836
1080,779,1106,779,1106,805,1080,805
80,787,114,787,114,893,80,893
1080,802,1109,802,1109,831,1080,831
262,807,322,807,322,839,262,839
400,807,467,807,467,839,400,839
519,807,589,807,589,839,519,839
639,807,706,807,706,841,639,841
1241,810,1298,810,1298,841,1241,841
197,846,275,846,275,878,197,878
1241,849,1296,849,1296,878,1241,878
1449,849,1527,849,1527,883,1449,883
153,885,316,885,316,919,153,919
389,885,467,885,467,919,389,919
509,888,589,888,589,919,509,919
628,888,706,888,706,919,628,919
1065,888,1166,888,1166,922,1065,922
1169,888,1358,888,1358,922,1169,922
194,924,272,924,272,958,194,958
389,927,467,927,467,958,389,958
506,927,587,927,587,958,506,958
626,927,706,927,706,958,626,958
1205,927,1343,927,1343,961,1205,961
174,963,293,963,293,1000,174,1000
1140,966,1283,966,1283,1000,1140,1000
163,1005,306,1005,306,1039,163,1039
1140,1005,1283,1005,1283,1041,1140,1041
174,1044,293,1044,293,1078,174,1078
1174,1046,1249,1046,1249,1080,1174,1080
129,1083,340,1083,340,1119,129,1119
1174,1085,1249,1085,1249,1119,1174,1119
171,1124,293,1124,293,1158,171,1158
1161,1124,1262,1124,1262,1161,1161,1161
111,1163,355,1163,355,1200,111,1200
1150,1166,1270,1166,1270,1200,1150,1200
181,1205,283,1205,283,1239,181,1239
1161,1205,1259,1205,1259,1239,1161,1239
176,1244,285,1244,285,1278,176,1278
1067,1244,1176,1244,1176,1278,1067,1278
1179,1244,1324,1244,1324,1278,1179,1278
176,1283,288,1283,288,1319,176,1319
83,1288,106,1288,106,1389,83,1389
161,1324,303,1324,303,1358,161,1358
979,1324,1059,1324,1059,1356,979,1356
174,1363,293,1363,293,1397,174,1397
205,1402,259,1402,259,1436,205,1436
171,1444,293,1444,293,1478,171,1478
111,1483,166,1483,166,1517,111,1517
171,1483,311,1483,311,1519,171,1519
109,1522,319,1522,319,1558,109,1558
132,1563,296,1563,296,1597,132,1597
187,1613,238,1613,238,1646,187,1646
979,1621,1057,1621,1057,1652,979,1652
506,1623,587,1623,587,1654,506,1654
615,1623,665,1623,665,1652,615,1652
659,1623,703,1623,703,1654,659,1654
387,1626,426,1626,426,1652,387,1652
423,1626,467,1626,467,1654,423,1654
1100,1670,1202,1667,1203,1703,1101,1706
1335,1667,1418,1667,1418,1704,1335,1704
1415,1667,1496,1667,1496,1704,1415,1704
1205,1670,1257,1670,1257,1704,1205,1704
213,1672,290,1672,290,1709,213,1709
137,1675,213,1675,213,1709,137,1709
975,1721,1090,1717,1092,1753,977,1757
1241,1719,1270,1719,1270,1750,1241,1750
1272,1719,1431,1719,1431,1753,1272,1753
387,1722,493,1722,493,1756,387,1756
490,1722,589,1722,589,1756,490,1756
649,1722,774,1722,774,1756,649,1756
945,1722,968,1722,968,1750,945,1750
137,1724,290,1724,290,1758,137,1758
358,1727,376,1727,376,1748,358,1748
1244,1758,1389,1758,1389,1792,1244,1792
711,1761,763,1761,763,1795,711,1795
763,1761,994,1761,994,1795,763,1795
1132,1761,1228,1761,1228,1792,1132,1792
132,1763,296,1763,296,1797,132,1797
454,1763,602,1763,602,1795,454,1795
1436,1771,1530,1771,1530,1831,1436,1831
1244,1797,1374,1800,1374,1835,1243,1832
1140,1800,1218,1800,1218,1831,1140,1831
137,1802,213,1802,213,1836,137,1836
215,1802,290,1802,290,1836,215,1836
355,1802,490,1802,490,1836,355,1836
490,1802,568,1802,568,1836,490,1836
571,1802,628,1802,628,1834,571,1834
1420,1810,1535,1810,1535,1906,1420,1906
1231,1836,1306,1836,1306,1870,1231,1870
875,1839,932,1839,932,1870,875,1870
1117,1839,1228,1839,1228,1870,1117,1870
623,1841,706,1841,706,1872,623,1872
763,1841,818,1841,818,1867,763,1867
1192,1873,1292,1877,1290,1912,1191,1909
1293,1875,1348,1875,1348,1909,1293,1909
472,1880,605,1880,605,1914,472,1914
1013,1896,1545,1896,1545,2270,1013,2270
1423,1914,1519,1914,1519,1948,1423,1948
96,1909,768,1909,768,2049,96,2049
755,1917,854,1917,854,1950,755,1950
852,1917,911,1917,911,1950,852,1950
909,1917,987,1917,987,1950,909,1950
1005,1917,1036,1917,1036,1948,1005,1948
83,1922,106,1922,106,1948,83,1948
940,1961,994,1961,994,1995,940,1995
761,1963,859,1963,859,1997,761,1997
857,1963,942,1963,942,1997,857,1997
1005,1963,1031,1963,1031,1992,1005,1992
127,1966,179,1966,179,1997,127,1997
106,1974,124,1974,124,1989,106,1989
98,1982,189,1982,189,2093,98,2093
171,1989,205,1989,205,2021,171,2021
176,1987,306,1987,306,2047,176,2047
626,2010,654,2010,654,2041,626,2041
654,2010,797,2010,797,2044,654,2044
797,2010,849,2010,849,2044,797,2044
849,2010,901,2010,901,2044,849,2044
901,2010,953,2010,953,2041,901,2041
953,2010,994,2010,994,2041,953,2041
1405,2031,1517,2031,1517,2060,1405,2060
161,2023,694,2081,670,2307,137,2249
1028,2057,1117,2057,1117,2088,1028,2088
106,2062,132,2062,132,2086,106,2086
587,2080,639,2080,639,2114,587,2114
631,2075,979,2075,979,2166,631,2166
1005,2080,1033,2080,1033,2109,1005,2109
1033,2080,1122,2080,1122,2109,1033,2109
101,2080,187,2080,187,2166,101,2166
80,2106,106,2106,106,2137,80,2137
103,2153,181,2153,181,2187,103,2187
376,2173,742,2170,743,2236,376,2239
724,2174,779,2174,779,2208,724,2208
735,2171,994,2171,994,2234,735,2234
480,2176,532,2176,532,2210,480,2210
80,2179,106,2179,106,2208,80,2208
109,2179,184,2179,184,2210,109,2210
103,2200,213,2200,213,2262,103,2262
205,2200,283,2200,283,2260,205,2260
916,2269,1028,2265,1029,2301,917,2305
428,2270,550,2270,550,2304,428,2304
555,2270,631,2270,631,2304,555,2304
633,2270,688,2270,688,2301,633,2301
691,2270,748,2270,748,2301,691,2301
748,2270,805,2270,805,2304,748,2304
802,2270,883,2270,883,2304,802,2304
880,2270,914,2270,914,2299,880,2299
90,2273,176,2273,176,2306,90,2306
179,2273,301,2273,301,2304,179,2304
303,2273,426,2273,426,2304,303,2304
