918,27,1076,31,1074,91,916,87
1071,29,1205,29,1205,87,1071,87
740,35,770,35,770,83,740,83
787,31,915,31,915,87,787,87
550,33,738,33,738,99,550,99
521,38,542,38,542,79,521,79
1370,99,1551,99,1551,138,1370,138
145,103,291,103,291,140,145,140
968,103,1069,103,1069,140,968,140
542,105,651,105,651,138,542,138
1024,134,1180,134,1180,171,1024,171
1438,136,1460,136,1460,165,1438,165
838,136,993,136,993,171,838,171
999,147,1020,147,1020,165,999,165
1324,176,1602,176,1602,219,1324,219
1081,178,1180,178,1180,215,1081,215
178,180,404,180,404,219,178,219
575,180,764,180,764,217,575,217
882,180,933,180,933,215,882,215
1610,210,1674,210,1674,245,1610,245
1011,211,1188,211,1188,250,1011,250
138,215,433,215,433,258,138,258
861,215,937,215,937,248,861,248
1355,248,1499,248,1499,285,1355,285
503,250,558,250,558,287,503,287
954,250,1030,250,1030,285,954,285
75,283,105,283,105,318,75,318
188,283,217,283,217,316,188,316
1022,281,1139,281,1139,318,1022,318
1228,281,1316,281,1316,318,1228,318
1322,281,1382,281,1382,318,1322,318
361,283,521,283,521,320,361,320
873,283,929,283,929,318,873,318
694,285,750,285,750,320,694,320
1567,291,1664,291,1664,326,1567,326
860,315,938,312,940,346,861,349
1184,313,1382,313,1382,348,1184,348
281,314,406,314,406,351,281,351
474,315,598,315,598,351,474,351
672,315,773,315,773,351,672,351
1053,315,1106,315,1106,348,1053,348
1226,344,1382,344,1382,383,1226,383
73,342,211,342,211,488,73,488
210,348,245,348,245,447,210,447
336,351,421,351,421,388,336,388
515,351,614,351,614,386,515,386
1129,353,1149,353,1149,377,1129,377
771,355,793,355,793,383,771,383
948,355,964,355,964,375,948,375
1580,355,1664,355,1664,390,1580,390
1186,375,1382,375,1382,410,1186,410
769,386,800,386,804,1211,773,1211
400,423,420,423,420,447,400,447
1273,427,1339,427,1339,464,1273,464
1225,429,1271,429,1271,462,1225,462
1337,429,1386,429,1386,464,1337,464
175,445,184,445,184,451,175,451
167,447,245,447,245,482,167,482
404,462,418,462,418,482,404,482
83,480,153,480,153,513,83,513
167,480,243,480,243,517,167,517
1230,482,1318,482,1318,521,1230,521
1324,484,1384,484,1384,521,1324,521
1580,493,1666,493,1666,528,1580,528
167,515,245,515,245,552,167,552
1357,517,1376,517,1376,544,1357,544
369,521,420,521,420,554,369,554
542,521,614,521,614,554,542,554
42,525,71,525,71,561,42,561
83,532,153,532,153,567,83,567
167,548,243,548,243,585,167,585
1582,552,1666,552,1666,585,1582,585
1271,552,1400,552,1400,735,1271,735
369,556,420,556,420,589,369,589
544,556,614,556,614,589,544,589
1273,556,1310,556,1310,591,1273,591
44,577,73,577,73,624,44,624
73,583,245,583,245,626,73,626
1188,587,1203,587,1203,604,1188,604
400,596,420,596,420,622,400,622
595,598,612,598,612,622,595,622
1646,598,1662,598,1662,616,1646,616
954,606,962,606,962,616,954,616
1176,604,1211,604,1211,672,1176,672
1207,604,1273,604,1273,672,1207,672
75,626,243,626,243,661,75,661
1275,628,1308,628,1308,698,1275,698
44,633,73,633,73,674,44,674
1133,633,1151,633,1151,655,1133,655
400,635,420,635,420,661,400,661
595,635,612,635,612,659,595,659
945,637,975,637,978,1244,948,1244
75,663,245,663,245,700,75,700
1584,663,1668,663,1668,694,1584,694
336,668,421,668,421,705,336,705
528,668,614,668,614,703,528,703
44,688,75,688,75,727,44,727
77,698,246,698,246,735,77,735
350,703,421,703,421,736,350,736
544,703,614,703,614,736,544,736
1275,731,1372,731,1372,766,1275,766
79,733,245,733,245,770,79,770
1646,738,1664,738,1664,758,1646,758
395,740,428,740,432,1248,399,1248
591,740,620,740,620,1246,591,1246
1180,748,1267,748,1267,785,1180,785
1275,762,1372,762,1372,797,1275,797
77,764,243,764,243,799,77,799
1083,768,1155,768,1155,801,1083,801
1180,779,1269,779,1269,816,1180,816
1277,795,1374,795,1374,830,1277,830
79,797,245,797,245,834,79,834
1646,801,1664,801,1664,822,1646,822
1133,803,1151,803,1151,824,1133,824
1186,810,1263,810,1263,845,1186,845
