83,0,148,0,148,5,83,5
166,0,242,0,242,7,166,7
260,0,286,0,286,10,260,10
312,0,385,0,385,5,312,5
432,0,465,0,465,5,432,5
484,0,515,0,515,5,484,5
531,0,551,0,551,5,531,5
551,0,580,0,580,5,551,5
596,0,658,0,658,5,596,5
676,0,749,0,749,7,676,7
757,0,817,0,817,5,757,5
1494,0,1632,0,1632,10,1494,10
46,7,130,7,130,18,46,18
301,174,465,174,465,239,301,239
465,179,494,179,494,231,465,231
507,179,624,179,624,242,507,242
627,182,676,182,676,239,627,239
689,184,807,184,807,244,689,244
812,187,838,187,838,236,812,236
851,184,986,184,986,249,851,249
989,188,1128,192,1126,253,987,249
1129,192,1270,192,1270,255,1129,255
1293,195,1437,195,1437,257,1293,257
1275,216,1293,216,1293,231,1275,231
211,253,373,257,372,295,210,291
549,262,671,262,671,299,549,299
1004,270,1116,270,1116,307,1004,307
1327,276,1539,281,1538,320,1327,315
973,315,1049,315,1049,348,973,348
1049,317,1103,317,1103,348,1049,348
1101,317,1145,317,1145,351,1101,351
1299,316,1562,322,1561,362,1298,356
234,341,343,341,343,374,234,374
520,346,721,346,721,382,520,382
869,354,926,354,926,387,869,387
1049,356,1161,356,1161,393,1049,393
1231,358,1559,364,1559,402,1230,397
244,382,341,382,341,419,244,419
1046,394,1157,399,1155,438,1045,433
1299,402,1476,406,1475,441,1298,437
585,426,643,426,643,463,585,463
916,434,1002,434,1002,471,916,471
1242,437,1403,442,1403,480,1241,476
255,455,315,455,315,492,255,492
463,459,638,463,637,500,462,497
723,471,783,471,783,505,723,505
856,473,921,473,921,507,856,507
955,473,1091,477,1090,513,954,510
1119,474,1336,478,1335,550,1118,546
414,494,693,500,692,538,413,533
697,499,809,499,809,533,697,533
1447,499,1543,499,1543,536,1447,536
843,502,929,502,929,536,843,536
994,505,1051,505,1051,538,994,538
247,528,359,528,359,567,247,567
481,536,551,536,551,567,481,567
611,536,692,536,692,570,611,570
1153,550,1328,554,1327,590,1152,586
1119,554,1142,554,1142,580,1119,580
249,564,359,564,359,601,249,601
1455,572,1543,572,1543,606,1455,606
1124,580,1330,580,1330,616,1124,616
271,599,345,605,342,640,268,634
1137,635,1194,635,1194,669,1137,669
1202,635,1286,635,1286,671,1202,671
1288,635,1348,635,1348,674,1288,674
209,643,402,634,404,674,211,683
1106,643,1122,643,1122,658,1106,658
216,667,402,677,400,714,214,705
