320,86,478,86,478,121,320,121
650,110,709,110,709,129,650,129
710,112,726,112,726,128,710,128
55,149,122,147,123,167,56,169
182,174,204,174,204,185,182,185
77,174,125,174,125,194,77,194
58,176,77,176,77,194,58,194
316,210,332,210,332,229,316,229
636,210,653,210,653,246,636,246
378,217,396,217,396,236,378,236
421,216,481,216,481,237,421,237
81,217,129,217,129,238,81,238
129,217,162,217,162,238,129,238
64,220,81,220,81,237,64,237
317,228,329,228,329,242,317,242
572,260,622,260,622,278,572,278
81,260,129,260,129,281,81,281
129,260,164,260,164,281,129,281
62,262,81,262,81,280,62,280
600,292,646,292,646,310,600,310
652,292,673,292,673,310,652,310
680,292,698,292,698,310,680,310
240,293,278,293,278,314,240,314
173,296,241,296,241,316,173,316
600,308,700,308,700,326,600,326
580,332,628,332,628,350,580,350
140,338,160,338,160,358,140,358
66,340,106,340,106,358,66,358
69,373,153,373,153,398,69,398
69,401,114,401,114,429,69,429
133,405,153,405,153,424,133,424
424,501,489,501,489,522,424,522
510,501,590,501,590,522,510,522
321,501,381,501,381,522,321,522
69,504,156,504,156,525,69,525
173,504,253,504,253,524,173,524
169,560,545,558,545,640,169,642
533,560,732,560,732,597,533,597
677,600,737,600,737,621,677,621
454,601,501,601,501,622,454,622
501,601,589,601,589,622,501,622
589,601,676,601,676,622,589,622
173,618,193,618,193,637,173,637
63,627,165,625,165,646,64,648
86,660,106,660,106,680,86,680
137,660,157,660,157,677,137,677
498,797,530,797,530,817,498,817
536,797,590,797,590,816,536,816
590,797,632,797,632,816,590,816
144,800,161,800,161,818,144,818
69,801,86,801,86,818,69,818
90,801,108,801,108,818,90,818
73,844,165,844,165,874,73,874
170,844,250,844,250,873,170,873
211,882,486,862,492,945,216,965
77,878,98,878,98,897,77,897
97,878,182,878,182,898,97,898
216,878,298,878,298,898,216,898
76,898,182,898,182,920,76,920
74,921,182,921,182,942,74,942
218,922,238,922,238,940,218,940
216,950,308,950,308,981,216,981
77,958,182,958,182,978,77,978
464,992,529,992,529,1012,464,1012
561,990,612,990,612,1012,561,1012
78,994,193,994,193,1014,78,1014
221,994,265,994,265,1014,221,1014
313,996,328,996,328,1009,313,1009
552,1018,620,1018,620,1035,552,1035
620,1018,674,1018,674,1036,620,1036
59,1022,190,1022,190,1039,59,1039
